1,"오늘 방송 전체보기 <a href=""https://youtube.com/live/r49teorEGhg"">https://youtube.com/live/r49teorEGhg</a>"
1,"군수라는 놈이 오만방자 해가지고,,,,, 봉건시대에 원님 행세하듯 하내,,,"
1,군수가 또라이네 ㅋㅋㅋ
1,군수 꼬라지하고는
1,저게! 국짐당수준이다!!
1,아무말 대잔치. <br>김어준씨는 그리 똑똑해 보이지도 않고 외모도 더럽고 시청자들에 대한 기본 매너도 안되있는 말그대로 삼류 유투버 같습니다.<br>정치 얘기는 밥먹듯이 하면서 뭐하나 제대로 된 분석이나<br>심도있는 논평은 들어본적이 없습니다.<br>디게 한심합니다. ㅠㅠ
1,국정에 바쁘시죠? 양평에 신설 의과대학  유치를 꼭 실현 해주십시요.
1,이거 실제상황? ㅎㅎ
1,김문수씨 전화도 생각나네요
1,참 군수가 뭐라도 되나? 별것도 아닌게 참 ~~골때리는 쓰레기네
1,저것들 권위의식 쩔어있는거 이제 알았나
1,군수 웃기네 ㅂㅅ이
1,전진선 이제 나가리네...부끄러움은 자식들 몫이지 ㅎㅎㅎ불쌍해..부모 잘못 둔것도..
1,군수가 군민한테 현피 뜨자고 전화 하는 검찰공화국....잦 같네~
1,딱 국짐스럽다
1,지자체장이 사이코네……
1,군수가 아니라<br>똥개쉐이네 ~ 쯧쯧쯧
1,끝내줍니다 ㅋㅋㅋㅋ 역시나 윤똥의 개 답습니다 ㅋㅋㅋ
1,에고!  여보시요~!!   평생 권력을 잡을것 같습니까~!!?? <br>좀 겸손하세요!!<br>국민들이 욕합니다!!
1,ㅋㅋㅋ 저런게 군수라고 ㅉㅉ
1,나라가 미쳐돌아가고 있다 윤석열은 세금으로 자유총연맹에 돈으로 표를 사고  윤석열은  선거법위반으로 당선무효다 악날한 윤석열이 점조직처럼 사람들을 세금으로 포섭을 해서 선거한것 당선무효다 윤석열과다 양평군수도 반말하고 윤석열을 당장 끌어내려라
1,국민의힘 군수 ..? 그수준이  양아치 구만
1,군수도 저지랄인데 <br>저팔계는 어쩔 ㅋㅋ
1,그렬수도잇당꺠로
1,양평군민할아버지 화이팅!!!
1,온세상에 널리 알려라 확성기로 24시간 틀어놔라
1,심어준 자지 ❤
1,좀스럽네요 민주주의에서<br>댓글에 자유도 없나요<br>쯧 북한도 아니고
1,양평군수 쪼잔하네
1,양평군민. 화이팅입니다!계속 지지할것입니다 ~!힘내세요!
1,김어준 가짜조제기는 아직도 살아있네
1,이 정부에서 국민을 우습게<br>생각 하니까요<br>양평 군수는 군민을 <br>반말로 대화를 하는구나 요<br>참~어째 이럴수가..
1,"국민은 없고, 간사스러운 밥벌이 정치놀음에 완장을 차고 주인 위해 짖어대는 작자들과. <br>과거 이 땅 부흥에 일조했던 60, 70, 80대들의 감정적이고 분노 적인 분류들과, <br>섬김에 길든 선한 자들에게 떼돈을 뜯어가며 영생 팔 이에 혈안인 소수 종교적 집단과, <br><br>나라를 망치는 망국적 병폐 법조 카르텔 집단들과 냉정한 판단과 배려가 없는 가슴 그리고 뜨거운 용기가 없고, <br>차 차기 정치꾼을 꿈꾸는 쓰레기 기자들이 오늘날 괴물 정부를 탄생시켜 이 나라를 위기로 만들고 있다.<br><br>깨어있는 국민이 함께한다면, 차기 지도자 선택에 그들이 살아온 궤적을 살펴보고 선택한다면 다시 한번 위대한 대한민국으로 시작될 것입니다."
1,멋있디ㅡ. 배우고싶다. 양평군민...분!!! 멋있다.
1,어르신을 평생 막걸리<br>대접해드라고 싶습니다<br>한참 어린 군수가<br>욕을 하니<br>화나셨네요<br>잘하셨어요
1,"야.<br>임.마,<br>너 평생 군수 할껴?<br>빵터졌네요<br>어르신 멋지십니다"
1,저 양평군수 고속도로 거니쪽을 해준 인간인가? 양평도 다 2찍이던데
1,좌익 군민인가보네 ㅋㅋㅋ
1,"입벌구 굥과 검찰, 조중동의 거짓과 조작 날조된 악마사냥에 속아 그냥 문재인과 이재명이 싫어졌나는이유 하나만으로 윤석열 뽑으신 가족 친지 국민님들. 본인이 얼마나 어리석었는지 이제라도 깨우치시길.."
1,양평 군민 화이팅입니다❤<br>속이 다시원합니다😊ㅋ
1,저런 사람이 양평군수 입니까 어르신 한테  싸가지가 하나도 없네요 에미 에비도 없는 군수네 양평군민 저런이를 군수라고 어이 없어요
1,군수라는 자가! ^^
1,저런인간.... 다시는 어떤곳에서도 공직자리 못하게 해야합니다.
1,ㅋㅋㅋㅋㅋㅋ 군수가ㅋㅋㅋㅋㅋㅋㅋㅋ
1,군수놈이 군민 전화번호알아내서 협박하는놈이구나 양아치급놈이구나
